run_name,source_h5,ndims,num_frames,samples_n,rep,gamma,epochs,batch_size,theta_test_deg,theta_train_deg,omega_test_rmse,omega_train_rmse,kinetic_test_rmse,kinetic_train_rmse,pot_test_rmse,pot_train_rmse,final_test_mi,final_train_mi
dz2_numF2_sN8_rep3,results_batch_size_1024.h5,2,2,8,3,0.01,300,1024,4.51327657699585,3.452115535736084,8.008576564158226,6.464114089771016,2.8789617359709836,1.1696192074447067,0.1587945397571367,0.16105743147728183,1.5453016757965088,1.9995312690734863
dz2_numF2_sN8_rep4,results_batch_size_1024.h5,2,2,8,4,0.01,300,1024,4.852792263031006,4.343393325805664,8.046209867080131,6.226565563244228,2.7637198400210496,1.1353562831862551,0.18421386935536674,0.18103388488830144,1.4569816589355469,2.058626651763916
dz2_numF2_sN8_rep5,results_batch_size_1024.h5,2,2,8,5,0.01,300,1024,10.159908294677734,12.438607215881348,8.013156562840011,6.467752130914815,2.8839231589737677,1.2620876469774016,0.2933338687541439,0.36271896737096204,1.4557005167007446,1.905389666557312
dz2_numF2_sN1000_rep10,results_batch_size_1024_2.h5,2,2,1000,10,0.01,300,1024,0.7309600710868835,0.8447512984275818,0.46983778622149885,0.5367261502851814,0.22416271911895003,0.23105925743310946,0.02624005224457863,0.026162114240614456,5.833254814147949,5.523703575134277
dz2_numF2_sN1000_rep6,results_batch_size_1024_2.h5,2,2,1000,6,0.01,300,1024,0.7190876603126526,0.6565449833869934,0.30422607352322617,0.2714398352213871,0.15755924426637624,0.15566085927347484,0.02403186252029479,0.023411297027486705,6.107834815979004,5.7594499588012695
dz2_numF2_sN1000_rep7,results_batch_size_1024_2.h5,2,2,1000,7,0.01,300,1024,1.2436892986297607,1.2055145502090454,0.38293130160035027,0.37136095705727107,0.20752512307206486,0.20213793915879621,0.03385657101737418,0.03418725561572526,5.621362686157227,5.658747673034668
dz2_numF2_sN1000_rep8,results_batch_size_1024_2.h5,2,2,1000,8,0.01,300,1024,3.133816957473755,2.9246082305908203,1.5166014052941805,1.500328638201851,0.6184141789029771,0.6151888136309668,0.06709294929701778,0.06412018616146145,4.16363525390625,4.628539562225342
dz2_numF2_sN1000_rep9,results_batch_size_1024_2.h5,2,2,1000,9,0.01,300,1024,40.32699203491211,39.779273986816406,4.400929586875675,4.530957145811073,0.6199376364460797,0.639682375757391,1.0004796427572098,0.967933755336843,4.988027572631836,5.033634662628174
dz2_numF2_sN128_rep10,results_batch_size_1024_2.h5,2,2,128,10,0.01,300,1024,1.8243365287780762,1.9440230131149292,2.592319323755922,2.6729104896547375,0.6963461147652182,0.7707945914885679,0.08053117039350513,0.08409696340056236,3.617335557937622,3.546557664871216
dz2_numF2_sN128_rep6,results_batch_size_1024_2.h5,2,2,128,6,0.01,300,1024,10.503082275390625,7.993216037750244,1.28287635486319,1.299647452848882,0.5083010450906646,0.4995051054456148,0.241631315306669,0.1906277326701651,3.5444889068603516,3.968454599380493
